ID,Calories_Burned
TEST_1270,94.0
TEST_1271,240.0
TEST_1272,236.0
TEST_1273,20.0
TEST_1274,98.0
TEST_1275,11.0
TEST_1276,130.0
TEST_1277,23.0
TEST_1278,41.0
TEST_1279,84.0
TEST_1280,44.0
TEST_1281,12.0
TEST_1282,17.0
TEST_1283,167.0
TEST_1284,152.0
TEST_1285,53.0
TEST_1286,112.0
TEST_1287,184.0
TEST_1288,38.0
TEST_1289,60.0
TEST_1290,97.0
TEST_1291,158.0
TEST_1292,20.0
TEST_1293,183.0
TEST_1294,7.0
TEST_1295,151.0
TEST_1296,53.0
TEST_1297,41.0
TEST_1298,181.0
TEST_1299,31.0
TEST_1300,55.0
TEST_1301,209.0
TEST_1302,81.0
TEST_1303,106.0
TEST_1304,145.0
TEST_1305,94.0
TEST_1306,260.0
TEST_1307,69.0
TEST_1308,191.0
TEST_1309,70.0
TEST_1310,116.0
TEST_1311,144.0
TEST_1312,37.0
TEST_1313,8.0
TEST_1314,52.0
TEST_1315,68.0
TEST_1316,14.0
TEST_1317,64.0
TEST_1318,11.0
TEST_1319,148.0
TEST_1320,14.0
TEST_1321,15.0
TEST_1322,100.0
TEST_1323,177.0
TEST_1324,131.0
TEST_1325,76.0
TEST_1326,149.0
TEST_1327,79.0
TEST_1328,5.0
TEST_1329,81.0
TEST_1330,250.0
TEST_1331,99.0
TEST_1332,157.0
TEST_1333,151.0
TEST_1334,20.0
TEST_1335,193.0
TEST_1336,38.0
TEST_1337,100.0
TEST_1338,126.0
TEST_1339,15.0
TEST_1340,8.0
TEST_1341,117.0
TEST_1342,51.0
TEST_1343,58.0
TEST_1344,81.0
TEST_1345,23.0
TEST_1346,184.0
TEST_1347,148.0
TEST_1348,64.0
TEST_1349,63.0
TEST_1350,95.0
TEST_1351,14.0
TEST_1352,29.0
TEST_1353,261.0
TEST_1354,121.0
TEST_1355,147.0
TEST_1356,145.0
TEST_1357,184.0
TEST_1358,65.0
TEST_1359,14.0
TEST_1360,90.0
TEST_1361,170.0
TEST_1362,179.0
TEST_1363,7.0
TEST_1364,57.0
TEST_1365,78.0
TEST_1366,8.0
TEST_1367,125.0
TEST_1368,111.0
TEST_1369,109.0
TEST_1370,175.0
TEST_1371,107.0
TEST_1372,141.0
TEST_1373,40.0
TEST_1374,72.0
TEST_1375,80.0
TEST_1376,137.0
TEST_1377,32.0
TEST_1378,46.0
TEST_1379,147.0
TEST_1380,143.0
TEST_1381,17.0
TEST_1382,33.0
TEST_1383,34.0
TEST_1384,144.0
TEST_1385,48.0
TEST_1386,32.0
TEST_1387,65.0
TEST_1388,64.0
TEST_1389,104.0
TEST_1390,11.0
TEST_1391,66.0
TEST_1392,129.0
TEST_1393,82.0
TEST_1394,171.0
TEST_1395,40.0
TEST_1396,206.0
TEST_1397,99.0
TEST_1398,94.0
TEST_1399,22.0
TEST_1400,141.0
TEST_1401,115.0
TEST_1402,211.0
TEST_1403,60.0
TEST_1404,36.0
TEST_1405,184.0
TEST_1406,115.0
TEST_1407,97.0
TEST_1408,19.0
TEST_1409,40.0
TEST_1410,120.0
TEST_1411,49.0
TEST_1412,63.0
TEST_1413,125.0
TEST_1414,146.0
TEST_1415,26.0
TEST_1416,195.0
TEST_1417,95.0
TEST_1418,260.0
TEST_1419,89.0
TEST_1420,169.0
TEST_1421,217.0
TEST_1422,76.0
TEST_1423,135.0
TEST_1424,12.0
TEST_1425,30.0
TEST_1426,151.0
TEST_1427,152.0
TEST_1428,123.0
TEST_1429,107.0
TEST_1430,130.0
TEST_1431,30.0
TEST_1432,25.0
TEST_1433,143.0
TEST_1434,30.0
TEST_1435,20.0
TEST_1436,6.0
TEST_1437,101.0
TEST_1438,77.0
TEST_1439,44.0
TEST_1440,148.0
TEST_1441,38.0
TEST_1442,20.0
TEST_1443,8.0
TEST_1444,136.0
TEST_1445,44.0
TEST_1446,167.0
TEST_1447,149.0
TEST_1448,46.0
TEST_1449,71.0
TEST_1450,44.0
TEST_1451,12.0
TEST_1452,67.0
TEST_1453,211.0
TEST_1454,21.0
TEST_1455,35.0
TEST_1456,132.0
TEST_1457,109.0
TEST_1458,215.0
TEST_1459,45.0
TEST_1460,23.0
TEST_1461,22.0
TEST_1462,116.0
TEST_1463,243.0
TEST_1464,63.0
TEST_1465,158.0
TEST_1466,147.0
TEST_1467,21.0
TEST_1468,71.0
TEST_1469,171.0
TEST_1470,174.0
TEST_1471,46.0
TEST_1472,234.0
TEST_1473,5.0
TEST_1474,171.0
TEST_1475,18.0
TEST_1476,98.0
TEST_1477,218.0
TEST_1478,31.0
TEST_1479,103.0
TEST_1480,134.0
TEST_1481,94.0
TEST_1482,53.0
TEST_1483,81.0
TEST_1484,123.0
TEST_1485,9.0
TEST_1486,60.0
TEST_1487,195.0
TEST_1488,51.0
TEST_1489,32.0
TEST_1490,141.0
TEST_1491,77.0
TEST_1492,2.0
TEST_1493,203.0
TEST_1494,131.0
TEST_1495,26.0
TEST_1496,192.0
TEST_1497,53.0
TEST_1498,131.0
TEST_1499,132.0
TEST_1500,191.0
TEST_1501,74.0
TEST_1502,13.0
TEST_1503,52.0
TEST_1504,111.0
TEST_1505,121.0
TEST_1506,176.0
TEST_1507,102.0
TEST_1508,19.0
TEST_1509,19.0
TEST_1510,171.0
TEST_1511,99.0
TEST_1512,8.0
TEST_1513,52.0
TEST_1514,165.0
TEST_1515,20.0
TEST_1516,58.0
TEST_1517,224.0
TEST_1518,79.0
TEST_1519,6.0
TEST_1520,194.0
TEST_1521,54.0
TEST_1522,153.0
TEST_1523,68.0
TEST_1524,192.0
TEST_1525,36.0
TEST_1526,6.0
TEST_1527,25.0
TEST_1528,7.0
TEST_1529,89.0
TEST_1530,98.0
TEST_1531,34.0
TEST_1532,106.0
TEST_1533,164.0
TEST_1534,40.0
TEST_1535,47.0
TEST_1536,9.0
TEST_1537,41.0
TEST_1538,138.0
TEST_1539,127.0
TEST_1540,29.0
TEST_1541,221.0
TEST_1542,175.0
TEST_1543,157.0
TEST_1544,25.0
TEST_1545,174.0
TEST_1546,52.0
TEST_1547,68.0
TEST_1548,76.0
TEST_1549,44.0
TEST_1550,118.0
TEST_1551,202.0
TEST_1552,283.0
TEST_1553,11.0
TEST_1554,72.0
TEST_1555,150.0
TEST_1556,10.0
TEST_1557,114.0
TEST_1558,58.0
TEST_1559,150.0
TEST_1560,150.0
TEST_1561,75.0
TEST_1562,98.0
TEST_1563,99.0
TEST_1564,15.0
TEST_1565,173.0
TEST_1566,85.0
TEST_1567,43.0
TEST_1568,23.0
TEST_1569,107.0
TEST_1570,216.0
TEST_1571,67.0
TEST_1572,26.0
TEST_1573,87.0
TEST_1574,29.0
TEST_1575,24.0
TEST_1576,194.0
TEST_1577,103.0
TEST_1578,49.0
TEST_1579,171.0
TEST_1580,43.0
TEST_1581,20.0
TEST_1582,20.0
TEST_1583,142.0
TEST_1584,97.0
TEST_1585,128.0
TEST_1586,9.0
TEST_1587,76.0
TEST_1588,99.0
TEST_1589,27.0
TEST_1590,161.0
TEST_1591,100.0
TEST_1592,19.0
TEST_1593,94.0
TEST_1594,17.0
TEST_1595,73.0
TEST_1596,83.0
TEST_1597,26.0
TEST_1598,133.0
TEST_1599,213.0
TEST_1600,159.0
TEST_1601,207.0
TEST_1602,150.0
TEST_1603,5.0
TEST_1604,46.0
TEST_1605,161.0
TEST_1606,167.0
TEST_1607,93.0
TEST_1608,71.0
TEST_1609,57.0
TEST_1610,56.0
TEST_1611,94.0
TEST_1612,135.0
TEST_1613,8.0
TEST_1614,11.0
TEST_1615,29.0
TEST_1616,11.0
TEST_1617,30.0
TEST_1618,182.0
TEST_1619,103.0
TEST_1620,8.0
TEST_1621,200.0
TEST_1622,122.0
TEST_1623,95.0
TEST_1624,142.0
TEST_1625,54.0
TEST_1626,103.0
TEST_1627,239.0
TEST_1628,64.0
TEST_1629,89.0
TEST_1630,221.0
TEST_1631,20.0
TEST_1632,9.0
TEST_1633,8.0
TEST_1634,128.0
TEST_1635,111.0
TEST_1636,119.0
TEST_1637,6.0
TEST_1638,114.0
TEST_1639,159.0
TEST_1640,149.0
TEST_1641,173.0
TEST_1642,51.0
TEST_1643,139.0
TEST_1644,170.0
TEST_1645,27.0
TEST_1646,43.0
TEST_1647,132.0
TEST_1648,49.0
TEST_1649,179.0
TEST_1650,190.0
TEST_1651,146.0
TEST_1652,16.0
TEST_1653,122.0
TEST_1654,212.0
TEST_1655,202.0
TEST_1656,73.0
TEST_1657,5.0
TEST_1658,17.0
TEST_1659,63.0
TEST_1660,14.0
TEST_1661,206.0
TEST_1662,57.0
TEST_1663,34.0
TEST_1664,116.0
TEST_1665,73.0
TEST_1666,26.0
TEST_1667,116.0
TEST_1668,57.0
TEST_1669,129.0
TEST_1670,17.0
TEST_1671,178.0
TEST_1672,21.0
TEST_1673,36.0
TEST_1674,32.0
TEST_1675,37.0
TEST_1676,61.0
TEST_1677,119.0
TEST_1678,43.0
TEST_1679,91.0
TEST_1680,3.0
TEST_1681,52.0
TEST_1682,66.0
TEST_1683,146.0
TEST_1684,6.0
TEST_1685,35.0
TEST_1686,53.0
TEST_1687,19.0
TEST_1688,60.0
TEST_1689,77.0
TEST_1690,111.0
TEST_1691,189.0
TEST_1692,8.0
TEST_1693,55.0
TEST_1694,73.0
TEST_1695,121.0
TEST_1696,148.0
TEST_1697,25.0
TEST_1698,70.0
TEST_1699,135.0
TEST_1700,38.0
TEST_1701,37.0
TEST_1702,124.0
TEST_1703,13.0
TEST_1704,12.0
TEST_1705,79.0
TEST_1706,133.0
TEST_1707,6.0
TEST_1708,59.0
TEST_1709,171.0
TEST_1710,206.0
TEST_1711,29.0
TEST_1712,37.0
TEST_1713,25.0
TEST_1714,32.0
TEST_1715,85.0
TEST_1716,112.0
TEST_1717,120.0
TEST_1718,112.0
TEST_1719,189.0
TEST_1720,115.0
TEST_1721,17.0
TEST_1722,23.0
TEST_1723,206.0
TEST_1724,100.0
TEST_1725,27.0
TEST_1726,9.0
TEST_1727,49.0
TEST_1728,171.0
TEST_1729,103.0
TEST_1730,13.0
TEST_1731,110.0
TEST_1732,55.0
TEST_1733,30.0
TEST_1734,92.0
TEST_1735,28.0
TEST_1736,95.0
TEST_1737,61.0
TEST_1738,7.0
TEST_1739,224.0
TEST_1740,12.0
TEST_1741,241.0
TEST_1742,31.0
TEST_1743,151.0
TEST_1744,176.0
TEST_1745,128.0
TEST_1746,26.0
TEST_1747,120.0
TEST_1748,118.0
TEST_1749,175.0
TEST_1750,14.0
TEST_1751,11.0
TEST_1752,170.0
TEST_1753,183.0
TEST_1754,82.0
TEST_1755,35.0
TEST_1756,141.0
TEST_1757,116.0
TEST_1758,138.0
TEST_1759,8.0
TEST_1760,181.0
TEST_1761,159.0
TEST_1762,55.0
TEST_1763,162.0
TEST_1764,125.0
TEST_1765,98.0
TEST_1766,12.0
TEST_1767,21.0
TEST_1768,192.0
TEST_1769,18.0
TEST_1770,45.0
TEST_1771,145.0
TEST_1772,104.0
TEST_1773,160.0
TEST_1774,4.0
TEST_1775,123.0
TEST_1776,182.0
TEST_1777,50.0
TEST_1778,182.0
TEST_1779,51.0
TEST_1780,9.0
TEST_1781,21.0
TEST_1782,48.0
TEST_1783,178.0
TEST_1784,95.0
TEST_1785,24.0
TEST_1786,81.0
TEST_1787,12.0
TEST_1788,175.0
TEST_1789,209.0
TEST_1790,79.0
TEST_1791,33.0
TEST_1792,168.0
TEST_1793,177.0
TEST_1794,163.0
TEST_1795,40.0
TEST_1796,55.0
TEST_1797,30.0
TEST_1798,116.0
TEST_1799,205.0
TEST_1800,23.0
TEST_1801,10.0
TEST_1802,88.0
TEST_1803,115.0
TEST_1804,8.0
TEST_1805,24.0
TEST_1806,7.0
TEST_1807,45.0
TEST_1808,13.0
TEST_1809,201.0
TEST_1810,67.0
TEST_1811,179.0
TEST_1812,22.0
TEST_1813,9.0
TEST_1814,22.0
TEST_1815,28.0
TEST_1816,31.0
TEST_1817,179.0
TEST_1818,111.0
TEST_1819,120.0
TEST_1820,157.0
TEST_1821,170.0
TEST_1822,53.0
TEST_1823,175.0
TEST_1824,260.0
TEST_1825,164.0
TEST_1826,69.0
TEST_1827,210.0
TEST_1828,20.0
TEST_1829,185.0
TEST_1830,47.0
TEST_1831,17.0
TEST_1832,27.0
TEST_1833,53.0
TEST_1834,100.0
TEST_1835,201.0
TEST_1836,20.0
TEST_1837,118.0
TEST_1838,31.0
TEST_1839,31.0
TEST_1840,79.0
TEST_1841,72.0
TEST_1842,197.0
TEST_1843,68.0
TEST_1844,11.0
TEST_1845,65.0
TEST_1846,128.0
TEST_1847,88.0
TEST_1848,187.0
TEST_1849,84.0
TEST_1850,9.0
TEST_1851,66.0
TEST_1852,169.0
TEST_1853,25.0
TEST_1854,116.0
TEST_1855,26.0
TEST_1856,47.0
TEST_1857,22.0
TEST_1858,86.0
TEST_1859,169.0
TEST_1860,106.0
TEST_1861,5.0
TEST_1862,197.0
TEST_1863,110.0
TEST_1864,40.0
TEST_1865,7.0
TEST_1866,124.0
TEST_1867,93.0
TEST_1868,12.0
TEST_1869,8.0
TEST_1870,208.0
TEST_1871,165.0
TEST_1872,179.0
TEST_1873,12.0
TEST_1874,98.0
TEST_1875,86.0
TEST_1876,30.0
TEST_1877,48.0
TEST_1878,147.0
TEST_1879,60.0
TEST_1880,177.0
TEST_1881,169.0
TEST_1882,108.0
TEST_1883,109.0
TEST_1884,87.0
TEST_1885,149.0
TEST_1886,11.0
TEST_1887,100.0
TEST_1888,210.0
TEST_1889,119.0
TEST_1890,181.0
TEST_1891,28.0
TEST_1892,114.0
TEST_1893,87.0
TEST_1894,131.0
TEST_1895,175.0
TEST_1896,54.0
TEST_1897,134.0
TEST_1898,71.0
TEST_1899,106.0
TEST_1900,215.0
TEST_1901,140.0
TEST_1902,158.0
TEST_1903,49.0
TEST_1904,13.0
TEST_1905,12.0
TEST_1906,21.0
TEST_1907,152.0
TEST_1908,26.0
TEST_1909,28.0
TEST_1910,182.0
TEST_1911,60.0
TEST_1912,17.0
TEST_1913,67.0
TEST_1914,9.0
TEST_1915,63.0
TEST_1916,139.0
TEST_1917,122.0
TEST_1918,38.0
TEST_1919,127.0
TEST_1920,81.0
TEST_1921,215.0
TEST_1922,160.0
TEST_1923,203.0
TEST_1924,158.0
TEST_1925,158.0
TEST_1926,13.0
TEST_1927,59.0
TEST_1928,21.0
TEST_1929,145.0
TEST_1930,176.0
TEST_1931,156.0
TEST_1932,163.0
TEST_1933,9.0
TEST_1934,100.0
TEST_1935,4.0
TEST_1936,108.0
TEST_1937,152.0
TEST_1938,106.0
TEST_1939,25.0
TEST_1940,152.0
TEST_1941,125.0
TEST_1942,19.0
TEST_1943,42.0
TEST_1944,125.0
TEST_1945,31.0
TEST_1946,35.0
TEST_1947,193.0
TEST_1948,19.0
TEST_1949,68.0
TEST_1950,55.0
TEST_1951,89.0
TEST_1952,192.0
TEST_1953,43.0
TEST_1954,31.0
TEST_1955,91.0
TEST_1956,239.0
TEST_1957,58.0
TEST_1958,16.0
TEST_1959,85.0
TEST_1960,54.0
TEST_1961,40.0
TEST_1962,66.0
TEST_1963,149.0
TEST_1964,17.0
TEST_1965,20.0
TEST_1966,22.0
TEST_1967,19.0
TEST_1968,201.0
TEST_1969,17.0
TEST_1970,90.0
TEST_1971,224.0
TEST_1972,26.0
TEST_1973,175.0
TEST_1974,25.0
TEST_1975,9.0
TEST_1976,182.0
TEST_1977,145.0
TEST_1978,17.0
TEST_1979,62.0
TEST_1980,140.0
TEST_1981,76.0
TEST_1982,162.0
TEST_1983,211.0
TEST_1984,56.0
TEST_1985,242.0
TEST_1986,124.0
TEST_1987,11.0
TEST_1988,36.0
TEST_1989,73.0
TEST_1990,88.0
TEST_1991,31.0
TEST_1992,34.0
TEST_1993,31.0
TEST_1994,50.0
TEST_1995,173.0
TEST_1996,138.0
TEST_1997,131.0
TEST_1998,87.0
TEST_1999,131.0
TEST_2000,21.0
TEST_2001,165.0
TEST_2002,80.0
TEST_2003,47.0
TEST_2004,31.0
TEST_2005,159.0
TEST_2006,10.0
TEST_2007,22.0
TEST_2008,198.0
TEST_2009,153.0
TEST_2010,60.0
TEST_2011,247.0
TEST_2012,177.0
TEST_2013,54.0
TEST_2014,49.0
TEST_2015,95.0
TEST_2016,164.0
TEST_2017,159.0
TEST_2018,48.0
TEST_2019,83.0
TEST_2020,92.0
TEST_2021,51.0
TEST_2022,158.0
TEST_2023,77.0
TEST_2024,29.0
TEST_2025,157.0
TEST_2026,148.0
TEST_2027,207.0
TEST_2028,76.0
TEST_2029,72.0
TEST_2030,13.0
TEST_2031,26.0
TEST_2032,72.0
TEST_2033,7.0
TEST_2034,99.0
TEST_2035,18.0
TEST_2036,7.0
TEST_2037,79.0
TEST_2038,18.0
TEST_2039,54.0
TEST_2040,216.0
TEST_2041,5.0
TEST_2042,42.0
TEST_2043,19.0
TEST_2044,89.0
TEST_2045,96.0
TEST_2046,38.0
TEST_2047,85.0
TEST_2048,23.0
TEST_2049,247.0
TEST_2050,110.0
TEST_2051,13.0
TEST_2052,113.0
TEST_2053,23.0
TEST_2054,105.0
TEST_2055,58.0
TEST_2056,99.0
TEST_2057,140.0
TEST_2058,104.0
TEST_2059,142.0
TEST_2060,37.0
TEST_2061,163.0
TEST_2062,214.0
TEST_2063,178.0
TEST_2064,164.0
TEST_2065,27.0
TEST_2066,31.0
TEST_2067,74.0
TEST_2068,34.0
TEST_2069,136.0
TEST_2070,49.0
TEST_2071,110.0
TEST_2072,125.0
TEST_2073,82.0
TEST_2074,158.0
TEST_2075,148.0
TEST_2076,76.0
TEST_2077,102.0
TEST_2078,74.0
TEST_2079,156.0
TEST_2080,102.0
TEST_2081,82.0
TEST_2082,79.0
TEST_2083,53.0
TEST_2084,113.0
TEST_2085,211.0
TEST_2086,177.0
TEST_2087,20.0
TEST_2088,33.0
TEST_2089,19.0
TEST_2090,116.0
TEST_2091,29.0
TEST_2092,7.0
TEST_2093,235.0
TEST_2094,86.0
TEST_2095,22.0
TEST_2096,95.0
TEST_2097,85.0
TEST_2098,34.0
TEST_2099,12.0
TEST_2100,70.0
TEST_2101,77.0
TEST_2102,12.0
TEST_2103,49.0
TEST_2104,19.0
TEST_2105,207.0
TEST_2106,7.0
TEST_2107,120.0
TEST_2108,112.0
TEST_2109,32.0
TEST_2110,90.0
TEST_2111,13.0
TEST_2112,176.0
TEST_2113,72.0
TEST_2114,39.0
TEST_2115,100.0
TEST_2116,192.0
TEST_2117,212.0
TEST_2118,31.0
TEST_2119,107.0
TEST_2120,58.0
TEST_2121,105.0
TEST_2122,23.0
TEST_2123,44.0
TEST_2124,156.0
TEST_2125,114.0
TEST_2126,56.0
TEST_2127,107.0
TEST_2128,33.0
TEST_2129,3.0
TEST_2130,152.0
TEST_2131,237.0
TEST_2132,68.0
TEST_2133,14.0
TEST_2134,6.0
TEST_2135,110.0
TEST_2136,250.0
TEST_2137,79.0
TEST_2138,126.0
TEST_2139,8.0
TEST_2140,74.0
TEST_2141,71.0
TEST_2142,4.0
TEST_2143,15.0
TEST_2144,65.0
TEST_2145,185.0
TEST_2146,93.0
TEST_2147,206.0
TEST_2148,88.0
TEST_2149,5.0
TEST_2150,226.0
TEST_2151,143.0
TEST_2152,221.0
TEST_2153,23.0
TEST_2154,53.0
TEST_2155,199.0
TEST_2156,5.0
TEST_2157,150.0
TEST_2158,11.0
TEST_2159,135.0
TEST_2160,53.0
TEST_2161,146.0
TEST_2162,89.0
TEST_2163,42.0
TEST_2164,27.0
TEST_2165,69.0
TEST_2166,70.0
TEST_2167,73.0
TEST_2168,11.0
TEST_2169,48.0
TEST_2170,156.0
TEST_2171,217.0
TEST_2172,12.0
TEST_2173,103.0
TEST_2174,156.0
TEST_2175,36.0
TEST_2176,25.0
TEST_2177,94.0
TEST_2178,170.0
TEST_2179,121.0
TEST_2180,10.0
TEST_2181,101.0
TEST_2182,102.0
TEST_2183,98.0
TEST_2184,9.0
TEST_2185,148.0
TEST_2186,203.0
TEST_2187,6.0
TEST_2188,70.0
TEST_2189,165.0
TEST_2190,96.0
TEST_2191,193.0
TEST_2192,154.0
TEST_2193,15.0
TEST_2194,135.0
TEST_2195,27.0
TEST_2196,116.0
TEST_2197,151.0
TEST_2198,93.0
TEST_2199,139.0
TEST_2200,32.0
TEST_2201,114.0
TEST_2202,170.0
TEST_2203,111.0
TEST_2204,18.0
TEST_2205,107.0
TEST_2206,213.0
TEST_2207,157.0
TEST_2208,59.0
TEST_2209,71.0
TEST_2210,88.0
TEST_2211,52.0
TEST_2212,54.0
TEST_2213,146.0
TEST_2214,125.0
TEST_2215,131.0
TEST_2216,59.0
TEST_2217,63.0
TEST_2218,164.0
TEST_2219,18.0
TEST_2220,162.0
TEST_2221,127.0
TEST_2222,120.0
TEST_2223,38.0
TEST_2224,49.0
TEST_2225,21.0
TEST_2226,65.0
TEST_2227,48.0
TEST_2228,175.0
TEST_2229,9.0
TEST_2230,121.0
TEST_2231,67.0
TEST_2232,179.0
TEST_2233,105.0
TEST_2234,43.0
TEST_2235,66.0
TEST_2236,120.0
TEST_2237,109.0
TEST_2238,159.0
TEST_2239,200.0
TEST_2240,61.0
TEST_2241,82.0
TEST_2242,69.0
TEST_2243,49.0
TEST_2244,78.0
TEST_2245,44.0
TEST_2246,13.0
TEST_2247,127.0
TEST_2248,162.0
TEST_2249,31.0
TEST_2250,146.0
TEST_2251,147.0
TEST_2252,127.0
TEST_2253,217.0
TEST_2254,19.0
TEST_2255,12.0
TEST_2256,16.0
TEST_2257,23.0
TEST_2258,95.0
TEST_2259,92.0
TEST_2260,189.0
TEST_2261,38.0
TEST_2262,130.0
TEST_2263,17.0
TEST_2264,47.0
TEST_2265,16.0
TEST_2266,124.0
TEST_2267,6.0
TEST_2268,199.0
TEST_2269,21.0
TEST_2270,108.0
TEST_2271,212.0
TEST_2272,13.0
TEST_2273,96.0
TEST_2274,154.0
TEST_2275,58.0
TEST_2276,123.0
TEST_2277,189.0
TEST_2278,142.0
TEST_2279,86.0
TEST_2280,187.0
TEST_2281,189.0
TEST_2282,37.0
TEST_2283,66.0
TEST_2284,55.0
TEST_2285,91.0
TEST_2286,64.0
TEST_2287,182.0
TEST_2288,183.0
TEST_2289,100.0
TEST_2290,21.0
TEST_2291,48.0
TEST_2292,107.0
TEST_2293,54.0
TEST_2294,181.0
TEST_2295,22.0
TEST_2296,196.0
TEST_2297,40.0
TEST_2298,195.0
TEST_2299,4.0
TEST_2300,54.0
TEST_2301,29.0
TEST_2302,137.0
TEST_2303,161.0
TEST_2304,42.0
TEST_2305,47.0
TEST_2306,173.0
TEST_2307,83.0
TEST_2308,152.0
TEST_2309,30.0
TEST_2310,30.0
TEST_2311,126.0
TEST_2312,170.0
TEST_2313,56.0
TEST_2314,34.0
TEST_2315,174.0
TEST_2316,28.0
TEST_2317,203.0
TEST_2318,113.0
TEST_2319,22.0
TEST_2320,156.0
TEST_2321,105.0
TEST_2322,140.0
TEST_2323,134.0
TEST_2324,155.0
TEST_2325,152.0
TEST_2326,58.0
TEST_2327,156.0
TEST_2328,130.0
TEST_2329,158.0
TEST_2330,14.0
TEST_2331,164.0
TEST_2332,24.0
TEST_2333,91.0
TEST_2334,12.0
TEST_2335,208.0
TEST_2336,41.0
TEST_2337,49.0
TEST_2338,100.0
TEST_2339,13.0
TEST_2340,44.0
TEST_2341,106.0
TEST_2342,95.0
TEST_2343,63.0
TEST_2344,98.0
TEST_2345,177.0
TEST_2346,20.0
TEST_2347,41.0
TEST_2348,204.0
TEST_2349,120.0
TEST_2350,104.0
TEST_2351,252.0
TEST_2352,135.0
TEST_2353,158.0
TEST_2354,182.0
TEST_2355,17.0
TEST_2356,123.0
TEST_2357,54.0
TEST_2358,4.0
TEST_2359,24.0
TEST_2360,22.0
TEST_2361,177.0
TEST_2362,28.0
TEST_2363,20.0
TEST_2364,166.0
TEST_2365,23.0
TEST_2366,103.0
TEST_2367,223.0
TEST_2368,227.0
TEST_2369,110.0
TEST_2370,96.0
TEST_2371,159.0
TEST_2372,152.0
TEST_2373,91.0
TEST_2374,21.0
TEST_2375,47.0
TEST_2376,17.0
TEST_2377,21.0
TEST_2378,11.0
TEST_2379,15.0
TEST_2380,16.0
TEST_2381,171.0
TEST_2382,49.0
TEST_2383,13.0
TEST_2384,170.0
TEST_2385,75.0
TEST_2386,53.0
TEST_2387,171.0
TEST_2388,141.0
TEST_2389,149.0
TEST_2390,67.0
TEST_2391,66.0
TEST_2392,10.0
TEST_2393,187.0
TEST_2394,146.0
TEST_2395,112.0
TEST_2396,33.0
TEST_2397,90.0
TEST_2398,27.0
TEST_2399,84.0
TEST_2400,148.0
TEST_2401,90.0
TEST_2402,25.0
TEST_2403,177.0
TEST_2404,8.0
TEST_2405,166.0
TEST_2406,61.0
TEST_2407,65.0
TEST_2408,62.0
TEST_2409,197.0
TEST_2410,18.0
TEST_2411,133.0
TEST_2412,184.0
TEST_2413,10.0
TEST_2414,176.0
TEST_2415,15.0
TEST_2416,50.0
TEST_2417,151.0
TEST_2418,18.0
TEST_2419,98.0
TEST_2420,99.0
TEST_2421,128.0
TEST_2422,27.0
TEST_2423,116.0
TEST_2424,35.0
TEST_2425,112.0
TEST_2426,15.0
TEST_2427,117.0
TEST_2428,10.0
TEST_2429,8.0
TEST_2430,140.0
TEST_2431,155.0
TEST_2432,180.0
TEST_2433,76.0
TEST_2434,63.0
TEST_2435,64.0
TEST_2436,13.0
TEST_2437,158.0
TEST_2438,193.0
TEST_2439,40.0
TEST_2440,133.0
TEST_2441,10.0
TEST_2442,30.0
TEST_2443,115.0
TEST_2444,107.0
TEST_2445,7.0
TEST_2446,47.0
TEST_2447,97.0
TEST_2448,106.0
TEST_2449,88.0
TEST_2450,116.0
TEST_2451,36.0
TEST_2452,15.0
TEST_2453,90.0
TEST_2454,192.0
TEST_2455,125.0
TEST_2456,9.0
TEST_2457,258.0
TEST_2458,150.0
TEST_2459,98.0
TEST_2460,264.0
TEST_2461,56.0
TEST_2462,171.0
TEST_2463,42.0
TEST_2464,137.0
TEST_2465,108.0
TEST_2466,27.0
TEST_2467,98.0
TEST_2468,7.0
TEST_2469,12.0
TEST_2470,195.0
TEST_2471,240.0
TEST_2472,29.0
TEST_2473,96.0
TEST_2474,69.0
TEST_2475,139.0
TEST_2476,14.0
TEST_2477,111.0
TEST_2478,91.0
TEST_2479,68.0
TEST_2480,114.0
TEST_2481,228.0
TEST_2482,30.0
TEST_2483,17.0
TEST_2484,67.0
TEST_2485,52.0
TEST_2486,105.0
TEST_2487,205.0
TEST_2488,109.0
TEST_2489,3.0
TEST_2490,30.0
TEST_2491,74.0
TEST_2492,10.0
TEST_2493,59.0
TEST_2494,229.0
TEST_2495,4.0
TEST_2496,60.0
TEST_2497,42.0
TEST_2498,148.0
TEST_2499,200.0
TEST_2500,59.0
TEST_2501,87.0
TEST_2502,156.0
TEST_2503,77.0
TEST_2504,126.0
TEST_2505,155.0
TEST_2506,144.0
TEST_2507,25.0
TEST_2508,117.0
TEST_2509,32.0
TEST_2510,77.0
TEST_2511,49.0
TEST_2512,206.0
TEST_2513,223.0
TEST_2514,13.0
TEST_2515,246.0
TEST_2516,65.0
TEST_2517,55.0
TEST_2518,77.0
TEST_2519,50.0
TEST_2520,82.0
TEST_2521,16.0
TEST_2522,48.0
TEST_2523,29.0
TEST_2524,76.0
TEST_2525,36.0
TEST_2526,22.0
TEST_2527,34.0
TEST_2528,169.0
TEST_2529,15.0
TEST_2530,41.0
TEST_2531,46.0
TEST_2532,165.0
TEST_2533,6.0
TEST_2534,136.0
TEST_2535,112.0
TEST_2536,86.0
TEST_2537,82.0
TEST_2538,172.0
TEST_2539,21.0
TEST_2540,44.0
